data2,data3,data4,data5,data6
9.39230561,29.01773681,29.1996454,24.29602528,16.71207655
23.53497355,25.95105936,21.26682505,20.56844123,22.23076463
14.13689628,20.28744941,14.55302834,23.82621834,8.58779704
9.01641177,19.93781928,18.74065337,25.74007742,4.6201627
17.98362797,27.11986154,28.1654493,16.92194984,9.2446574
36.37616781,30.67232112,13.94311142,11.97686759,12.04292708
17.59692031,25.21875985,16.49953155,8.53064678,5.57926383
9.19956801,13.14394212,25.81049184,25.38348234,16.6283464
10.76112073,6.40043957,29.9188142,12.31224249,8.97859119
19.07823976,21.28421844,24.98610841,21.2339865,13.43914552
23.43487552,18.13777264,18.03221893,32.79053032,5.40732978
8.96901103,13.82255268,10.41226516,25.34544048,17.88537437
9.55861891,9.36571969,32.01796562,18.66947019,18.30845242
9.42455152,22.28180585,10.08738843,23.84207707,10.41675757
10.07655096,20.7442374,30.79283609,21.27707306,14.11471481
7.95385189,7.85375159,19.71410532,11.90567714,11.22336005
8.05048091,16.24415223,34.57290936,11.79000818,18.64089705
34.86471187,9.52750834,35.33825294,11.59334605,8.45486112
18.78355773,23.41135777,42.01607729,26.74696542,18.15169566
12.76641008,13.85797505,23.03207994,14.12966524,14.66553887
11.97578888,7.04677298,23.3961388,11.45282916,17.91453718
10.38741877,13.11167852,12.10761997,23.15098627,14.38433589
22.79780847,17.29746893,16.61117204,10.75786603,13.08674199
25.32713495,20.75560305,12.28523236,18.05133711,10.7022236
12.85858314,13.13203421,30.66163293,19.79360168,12.33885864
9.46034648,20.85242401,18.05036231,17.97254849,12.55006177
26.61101679,25.76558264,18.01720428,14.78660249,14.65941517
17.66101984,27.19799388,17.88329439,25.26520405,18.39346634
15.50593877,8.79913106,14.31717598,33.51124838,21.18440233
6.94804771,35.83081287,19.60107494,14.22650839,15.99018462
8.96457464,7.80941865,21.20064553,23.05888252,19.81949934
24.87410744,9.94687885,27.20076655,17.12657046,8.38156548
19.18010577,37.51984053,32.24683225,18.1668612,11.74111817
7.21063677,30.83378526,27.20838102,9.47789732,22.62015772
7.18652691,22.00275287,17.6939957,24.71080253,19.14267186
43.87159667,31.74920186,34.87083514,20.34269312,12.10203929
24.79493127,14.74192342,9.80978761,16.77286705,10.07092064
27.71445158,6.16665352,35.33830634,19.79110412,14.27965121
44.22028927,8.28696126,28.54757986,18.27721103,12.57876644
16.01202818,12.21939378,23.89079905,15.04185796,23.27146059
23.60854661,21.57758789,15.57673969,13.6656642,18.47201628
10.65770686,17.01250476,17.20626248,12.65298184,8.05992891
10.12887651,23.64959656,32.940263,21.73815714,9.54104558
11.26082544,31.84469489,20.70246085,19.86301039,7.01162964
15.07208065,39.02500274,29.43201922,16.33065079,13.20976381
12.62278549,11.42499208,13.07846557,29.31467243,13.32790915
12.85000255,11.59824281,23.35066368,29.04117275,9.20849728
7.47576532,21.04588499,10.03723068,22.29148271,9.79167181
21.78354565,6.18329795,10.41062863,11.04796809,27.28690388
24.59011166,18.91423325,17.53056731,23.5383574,23.25829814
8.24848978,41.93325985,10.42044354,25.49794613,9.27767277
24.6304713,7.6115161,16.86099567,12.89252148,13.26954547
25.38581662,26.49607901,21.72826712,9.17894789,17.43497416
15.33359305,11.7918195,11.72694814,19.76912487,9.98715576
10.71079761,26.04255465,22.767432,12.84519073,8.91257219
7.84024649,27.42311593,25.96765675,11.02566206,13.12761124
22.35351252,30.01977055,26.83820825,9.96720849,11.86724663
8.47169893,24.15647859,12.44797465,28.6919305,16.23800342
11.72667457,25.29218612,40.62466354,13.50821361,18.23933452
8.93774915,20.84504706,28.4901319,25.14186862,16.05877194
17.71620035,48.24862111,18.71599846,7.17326443,14.61788355
24.1903195,28.3591341,40.84827999,30.06654599,11.9679974
17.4230352,11.55916525,15.60714489,12.36807672,12.91086902
6.33324852,5.62740399,11.86990263,13.73488015,11.01462758
21.95565433,7.58823758,18.20743073,11.19393339,21.95739643
19.17075075,35.21969089,17.93747505,37.63934694,14.55619463
14.94475882,21.01842004,18.16705225,14.12987093,11.07553408
